id,relevance
198076,2.3189027851994037
121768,2.417626680443664
160805,2.2795508598429595
146660,2.3189027851994037
104517,2.5176094251667354
146946,2.2277686218919905
106156,2.3894016017508206
176488,2.212869526252263
123879,2.660754872538016
107108,2.3189027851994037
162012,2.2790449941175055
126696,2.2360642497884515
145781,2.2795508598429595
100272,2.2277686218919905
151665,2.6528886099247964
127345,2.417626680443664
188316,2.2024953628169364
102959,2.5176094251667354
190069,2.416583494835606
111575,2.2899736301986717
160931,2.6085830201511766
155859,2.3647790190097937
128548,2.6528886099247964
161944,2.258201180328195
109446,2.4434867016354205
155251,2.2360642497884515
108801,2.2360642497884515
127753,2.417626680443664
139663,2.3189027851994037
104513,2.3189027851994037
129752,2.3189027851994037
178283,2.417626680443664
107728,2.2795508598429595
136092,2.5176094251667354
162149,2.4434867016354205
143118,2.6085830201511766
185895,2.3243881211425435
141257,2.3224958190013942
111671,2.2360642497884515
101367,2.2790449941175055
157305,2.6085830201511766
138168,2.3189027851994037
103261,2.2360642497884515
133590,2.3189027851994037
151632,2.4895193901446544
121498,2.2899736301986717
154042,2.5176094251667354
143252,2.5176094251667354
102596,2.2790449941175055
149073,2.3189027851994037
108351,2.5176094251667354
135805,2.6085830201511766
175369,2.6528886099247964
142631,2.2024953628169364
105201,2.4434867016354205
168054,2.3894016017508206
189820,2.3224958190013942
111111,2.417626680443664
164010,2.4434867016354205
121271,2.417626680443664
173063,2.4053176098258358
106922,2.417626680443664
167943,2.2486387068599614
131819,2.4434867016354205
102493,2.5176094251667354
161432,2.2277686218919905
126659,2.2182899137761005
201537,2.4053176098258358
132517,2.6528886099247964
129303,2.417626680443664
166438,2.422644422043206
130015,2.2360642497884515
165236,2.2277686218919905
137399,2.422644422043206
128109,2.3189027851994037
189160,2.2899736301986717
131573,2.4434867016354205
141991,2.417626680443664
189330,2.2795508598429595
182184,2.3189027851994037
103681,2.417626680443664
105708,2.2182899137761005
102701,2.4434867016354205
193543,2.4434867016354205
137437,2.6085830201511766
129246,2.2277686218919905
165902,2.2795508598429595
151321,2.417626680443664
173266,2.5176094251667354
117881,2.2277686218919905
113342,2.3189027851994037
144198,2.3189027851994037
126467,2.2795508598429595
141328,2.6085830201511766
164004,2.5176094251667354
146178,2.286260352125816
180350,2.2360642497884515
124541,2.6528886099247964
105228,2.6085830201511766
174297,2.6528886099247964
104439,2.2795508598429595
100724,2.2795508598429595
108271,2.3206356401297343
104029,2.417626680443664
140132,2.2277686218919905
110873,2.2790449941175055
117669,2.2937528337870043
200771,2.422644422043206
191407,2.417626680443664
102253,2.5176094251667354
141748,2.2182899137761005
132935,2.2795508598429595
132853,2.6085830201511766
122115,2.417626680443664
107214,2.660754872538016
137063,2.6085830201511766
138917,2.586713925909234
138290,2.6085830201511766
137520,2.2795508598429595
118455,2.4434867016354205
127376,2.5176094251667354
149222,2.422644422043206
166043,2.3224958190013942
171020,2.4178110044638337
200426,2.4053176098258358
129443,2.3189027851994037
158878,2.3189027851994037
179608,2.417626680443664
122256,2.3894016017508206
113386,2.3189027851994037
123085,2.417626680443664
126876,2.2486387068599614
167106,2.586713925909234
123444,2.417626680443664
112377,2.3224958190013942
164087,2.5798787309444475
124648,2.6528886099247964
204464,2.3647790190097937
143238,2.3224958190013942
100263,2.4434867016354205
116430,2.5176094251667354
102516,2.660754872538016
108960,2.2899736301986717
157617,2.339413701021817
124541,2.307464322590936
113647,2.286260352125816
189285,2.4302724428877096
200787,2.2937528337870043
140103,2.4434867016354205
105016,2.2024953628169364
103844,2.2790449941175055
181474,2.200873175481422
100803,2.6085830201511766
140026,2.586713925909234
151020,2.2360642497884515
184387,2.2790449941175055
111389,2.417626680443664
194922,2.417626680443664
195080,2.3189027851994037
142187,2.6085830201511766
187789,2.4302724428877096
199970,2.2899736301986717
200747,2.2360642497884515
102724,2.5176094251667354
131822,2.3647790190097937
140230,2.2360642497884515
153699,2.307464322590936
121932,2.3189027851994037
114963,2.2899736301986717
122760,2.2360642497884515
146260,2.2360642497884515
161178,2.2024953628169364
124533,2.417626680443664
146261,2.4895193901446544
108738,2.6085830201511766
143460,2.3189027851994037
144603,2.200873175481422
173844,2.2795508598429595
205547,2.3894016017508206
164409,2.2024953628169364
135522,2.5176094251667354
145203,2.307464322590936
106869,2.4867706832163976
107051,2.4039457442026486
191987,2.2182899137761005
169864,2.4536311798647175
182717,2.2795508598429595
116639,2.2708900956175286
153428,2.286260352125816
116382,2.417626680443664
177540,2.2795508598429595
183981,2.200873175481422
104738,2.4434867016354205
101860,2.417626680443664
107568,2.660754872538016
101094,2.3647790190097937
155221,2.4434867016354205
141556,2.286260352125816
119401,2.5176094251667354
101167,2.2795508598429595
117906,2.4434867016354205
163033,2.4039457442026486
108304,2.2899736301986717
170669,2.3243881211425435
121212,2.417626680443664
108405,2.3189027851994037
190422,2.3189027851994037
102738,2.2024953628169364
130429,2.3189027851994037
176105,2.2277686218919905
126736,2.2795508598429595
196192,2.3243881211425435
115128,2.3189027851994037
104217,2.2277686218919905
137342,2.4434867016354205
112439,2.4053176098258358
128433,2.417626680443664
135301,2.4434867016354205
195561,2.5176094251667354
115836,2.4434867016354205
149837,2.422644422043206
102567,2.3189027851994037
116022,2.5176094251667354
101762,2.3894016017508206
101443,2.6176181471692272
192780,2.3189027851994037
105286,2.6528886099247964
143708,2.4434867016354205
139763,2.6085830201511766
155370,2.5176094251667354
191358,2.4795067133140494
136346,2.417626680443664
101813,2.4053176098258358
202368,2.422644422043206
100742,2.2277686218919905
139719,2.417626680443664
157209,2.397182831839154
123707,2.4053176098258358
108668,2.2899736301986717
101288,2.286260352125816
141283,2.4434867016354205
100068,2.5798787309444475
139968,2.2976724411698575
123347,2.4039457442026486
114444,2.0294538920373033
164261,2.2899736301986717
132380,2.2899736301986717
171868,2.3189027851994037
152523,2.417626680443664
184398,2.2182899137761005
157060,2.5176094251667354
155784,2.3189027851994037
147396,2.2277686218919905
192084,2.2024953628169364
189652,2.417626680443664
138062,2.3189027851994037
128160,2.5176094251667354
103571,2.2790449941175055
174192,2.2790449941175055
117020,2.3189027851994037
150582,2.660754872538016
113306,2.2024953628169364
152580,2.4434867016354205
176889,2.6528886099247964
129625,2.4053176098258358
185446,2.417626680443664
184947,2.417626680443664
121671,2.4867706832163976
151692,2.3189027851994037
105140,2.385058034673951
124100,2.2277686218919905
129962,2.4434867016354205
120055,2.2937528337870043
172990,2.417626680443664
103517,2.2899736301986717
100297,2.2028079745053435
134929,2.417626680443664
138702,2.2795508598429595
158226,2.2790449941175055
131065,2.3189027851994037
141587,2.417626680443664
140663,2.417626680443664
154180,2.2795508598429595
151433,2.417626680443664
125781,2.286260352125816
159511,2.298013057653926
122184,2.417626680443664
148496,2.3189027851994037
108262,2.417626680443664
187453,2.417626680443664
201108,2.307464322590936
161129,2.2899736301986717
123557,2.3189027851994037
169847,2.2795508598429595
176842,2.2277686218919905
102891,2.417626680443664
131155,2.4434867016354205
118072,2.4895193901446544
152112,2.390564538585313
191194,2.3894016017508206
148459,2.2899736301986717
110916,2.307464322590936
122901,2.2899736301986717
138535,2.4434867016354205
160934,2.3206356401297343
122944,2.3189027851994037
184973,2.4895193901446544
115370,2.4434867016354205
197087,2.2182899137761005
146206,2.2277686218919905
165731,2.2899736301986717
187761,2.2277686218919905
156299,2.5176094251667354
189144,2.2795508598429595
166708,2.3189027851994037
167640,2.2795508598429595
164436,2.417626680443664
176170,2.2360642497884515
170888,2.2360642497884515
143145,2.3189027851994037
198034,2.3894016017508206
135567,2.4434867016354205
155762,2.5176094251667354
184975,2.3189027851994037
139461,2.5176094251667354
164864,2.3224958190013942
102501,2.3189027851994037
144589,2.4178110044638337
111130,2.417626680443664
173406,2.2937528337870043
105722,2.422644422043206
106685,2.422644422043206
133507,2.2795508598429595
134566,2.4178110044638337
157493,2.292510058511235
190127,2.367011484932958
114605,2.2277686218919905
155663,2.3189027851994037
137740,2.5176094251667354
164452,2.3189027851994037
108072,2.6085830201511766
150960,2.2360642497884515
177430,2.4997161007132416
126392,2.417626680443664
105336,2.3224958190013942
103359,2.4039457442026486
152536,2.417626680443664
108817,2.422644422043206
158071,2.466553714656242
163592,2.200873175481422
178193,2.258201180328195
149371,2.417626680443664
103294,2.4039457442026486
116280,2.5176094251667354
112594,2.5176094251667354
105892,2.2937528337870043
180054,2.277169522998286
128051,2.4434867016354205
150665,2.2182899137761005
152842,2.2360642497884515
144718,2.2906713482969923
118132,2.2899736301986717
149226,2.4039457442026486
121702,2.3189027851994037
158911,2.417626680443664
175134,2.3189027851994037
149199,2.417626680443664
194142,2.307464322590936
162369,2.6085830201511766
103334,2.3189027851994037
124929,2.415632278045838
142367,2.3894016017508206
146060,2.367078229175246
191840,2.2277686218919905
168915,2.212869526252263
117914,2.4053176098258358
132750,2.3189027851994037
120249,2.336976899200513
122269,2.2795508598429595
100694,2.6528886099247964
143824,2.5176094251667354
136659,2.417626680443664
149854,2.3224958190013942
152654,2.417626680443664
136252,2.2182899137761005
131935,2.6528886099247964
198963,2.2024953628169364
127942,2.3689832099012444
131843,2.2899736301986717
152658,2.3189027851994037
103792,2.4434867016354205
134866,2.2360642497884515
100911,2.2360642497884515
165579,2.4434867016354205
173043,2.2795508598429595
155390,2.5176094251667354
139203,2.4867706832163976
131371,2.417626680443664
102400,2.660754872538016
150009,2.3189027851994037
105660,2.3647790190097937
169902,2.2937528337870043
115962,2.422644422043206
115672,2.417626680443664
197219,2.2277686218919905
126448,2.4434867016354205
190833,2.417626680443664
106310,2.6528886099247964
117074,2.2795508598429595
126440,2.5176094251667354
133042,2.6528886099247964
111562,2.3189027851994037
113783,2.3894016017508206
160846,2.4434867016354205
163890,2.4434867016354205
104340,2.5176094251667354
196479,2.417626680443664
156151,2.417626680443664
103456,2.2277686218919905
159204,2.2360642497884515
129749,2.4895193901446544
100357,2.4053176098258358
192504,2.2277686218919905
159699,2.200873175481422
125215,2.3189027851994037
156256,2.2795508598429595
144909,2.6085830201511766
171862,2.4867706832163976
110854,2.4039457442026486
145838,2.2795508598429595
189105,2.4434867016354205
123112,2.3189027851994037
168302,2.4434867016354205
172401,2.2795508598429595
123645,2.3189027851994037
187503,2.2899736301986717
116326,2.3894016017508206
173998,2.4434867016354205
117712,2.3189027851994037
190752,2.3189027851994037
123778,2.2795508598429595
103441,2.5176094251667354
125531,2.2899736301986717
157505,2.3189027851994037
186197,2.2277686218919905
104729,2.5176094251667354
103689,2.417626680443664
114370,2.417626680443664
185800,2.2168459762240116
107072,2.2937528337870043
113462,2.286260352125816
109427,2.4434867016354205
121307,2.4302724428877096
115368,2.5176094251667354
203807,2.3647790190097937
119059,2.3189027851994037
130042,2.660754872538016
102209,2.2028079745053435
160158,2.258201180328195
116479,2.2795508598429595
154218,2.4039457442026486
106476,2.6085830201511766
136574,2.5176094251667354
161531,2.4723450633636785
152545,2.6085830201511766
123921,2.2360642497884515
121227,2.5176094251667354
143306,2.4434867016354205
147317,2.5176094251667354
183362,2.4302724428877096
107093,2.417626680443664
163392,2.3189027851994037
147521,2.3894016017508206
141449,2.5176094251667354
195521,2.3647790190097937
110042,2.3189027851994037
111335,2.417626680443664
118483,2.200873175481422
159779,2.4053176098258358
151930,2.5176094251667354
165318,2.4053176098258358
131406,2.4434867016354205
101669,2.2277686218919905
147901,2.2360642497884515
154536,2.2937528337870043
142687,2.2360642497884515
137329,2.5176094251667354
122064,2.6085830201511766
124266,2.200873175481422
142434,2.4053176098258358
106188,2.417626680443664
161520,2.3189027851994037
102515,2.2937528337870043
174736,2.3189027851994037
100428,2.6085830201511766
189567,2.6528886099247964
101524,2.4434867016354205
197003,2.305842702867494
129299,2.6176181471692272
115409,2.6528886099247964
120159,2.5176094251667354
190219,2.5176094251667354
105144,2.5176094251667354
140240,2.417626680443664
114203,2.417626680443664
112234,2.2360642497884515
194556,2.3964672127598874
188008,2.2795508598429595
172074,2.4302724428877096
120329,2.417626680443664
115386,2.434676374081389
202951,2.3189027851994037
115428,2.2024953628169364
127421,2.5035343515947295
186460,2.3224958190013942
117627,2.2899736301986717
131074,2.5176094251667354
125497,2.2277686218919905
119716,2.6528886099247964
121896,2.417626680443664
144477,2.4434867016354205
168073,2.2899736301986717
132172,2.6528886099247964
104732,2.417626680443664
154680,2.2899736301986717
125052,2.2899736301986717
107189,2.3894016017508206
196319,2.417626680443664
199059,2.417626680443664
178140,2.2024953628169364
102957,2.3189027851994037
107422,2.2795508598429595
178296,2.417626680443664
159255,2.4885643816583043
131645,2.4434867016354205
167491,2.417626680443664
160672,2.2899736301986717
153577,2.4434867016354205
166208,2.5176094251667354
203407,2.2277686218919905
130511,2.2795508598429595
113997,2.2024953628169364
144363,2.6528886099247964
116720,2.5176094251667354
139237,2.417626680443664
153157,2.6085830201511766
190160,2.2899736301986717
174483,2.2277686218919905
127806,2.2795508598429595
204646,2.2486387068599614
105871,2.4053176098258358
135398,2.417626680443664
131408,2.2360642497884515
111322,2.5176094251667354
136455,2.200873175481422
122307,2.4434867016354205
178248,2.3206356401297343
152849,2.4434867016354205
124010,2.2937528337870043
119550,2.5798787309444475
163714,2.2182899137761005
184278,2.4434867016354205
108528,2.417626680443664
154808,2.5176094251667354
157980,2.4434867016354205
168922,2.3224958190013942
149094,2.4039457442026486
121629,2.422644422043206
160171,2.4039457442026486
124982,2.6085830201511766
143494,2.5176094251667354
168149,2.3647790190097937
187513,2.323673324675601
107734,2.417626680443664
156393,2.586713925909234
101513,2.2360642497884515
170597,2.2360642497884515
109566,2.3189027851994037
197936,2.4302724428877096
135102,2.3189027851994037
164135,2.339413701021817
181133,2.422644422043206
112869,2.4895193901446544
104720,2.417626680443664
100463,2.3894016017508206
109942,2.417626680443664
152685,2.2024953628169364
130429,2.4434867016354205
128895,2.4178110044638337
124328,2.5176094251667354
125048,2.417626680443664
192648,2.2737211989912463
153550,2.3189027851994037
192909,2.3189027851994037
126717,2.286260352125816
161026,2.417626680443664
155148,2.298013057653926
115820,2.3189027851994037
145068,2.2024953628169364
105816,2.2795508598429595
155824,2.4302724428877096
113238,2.417626680443664
107530,2.2795508598429595
145101,2.4434867016354205
122603,2.4434867016354205
114363,2.6085830201511766
158422,2.2024953628169364
100257,2.4434867016354205
127870,2.6085830201511766
177883,2.3894016017508206
117633,2.417626680443664
116145,2.3189027851994037
169628,2.417626680443664
125726,2.2360642497884515
104389,2.462644942781919
171623,2.2795508598429595
124058,2.3189027851994037
162643,2.2277686218919905
167819,2.292510058511235
153251,2.286260352125816
162157,2.417626680443664
113351,2.417626680443664
198542,2.4434867016354205
154351,2.417626680443664
181351,2.286260352125816
113088,2.417626680443664
172330,2.417626680443664
112848,2.4434867016354205
138046,2.4053176098258358
122782,2.164534480768
151782,2.6528886099247964
121988,2.5798787309444475
120654,2.417626680443664
128755,2.6085830201511766
101223,2.2795508598429595
163306,2.586713925909234
112354,2.6085830201511766
169021,2.2277686218919905
106305,2.417626680443664
102044,2.5176094251667354
116992,2.417626680443664
135415,2.6528886099247964
102045,2.2899736301986717
106291,2.417626680443664
124936,2.5176094251667354
187565,2.2899736301986717
149236,2.2795508598429595
125680,2.417626680443664
115757,2.3647790190097937
120071,2.5176094251667354
144500,2.422644422043206
135674,2.4053176098258358
135492,2.5176094251667354
170169,2.5650510405359364
103583,2.6085830201511766
179731,2.417626680443664
108388,2.5798787309444475
183851,2.3189027851994037
120618,2.417626680443664
125390,2.5176094251667354
145884,2.2795508598429595
135226,2.6085830201511766
148049,2.2899736301986717
172620,2.415632278045838
133368,2.4434867016354205
131871,2.2899736301986717
141950,2.5176094251667354
130878,2.2795508598429595
204447,2.2795508598429595
153749,2.3189027851994037
134458,2.4039457442026486
169438,2.3189027851994037
124366,2.5176094251667354
118523,2.422644422043206
153965,2.4867706832163976
127010,2.2790449941175055
128351,2.3647790190097937
197615,2.164534480768
198083,2.3894016017508206
153380,2.3189027851994037
184235,2.422644422043206
129832,2.4434867016354205
159343,2.4867706832163976
126934,2.4178110044638337
103311,2.4434867016354205
139325,2.6085830201511766
146237,2.3189027851994037
133282,2.4434867016354205
124795,2.4053176098258358
100370,2.3189027851994037
100601,2.2277686218919905
141276,2.4053176098258358
102527,2.417626680443664
205495,2.2899736301986717
161648,2.3189027851994037
178578,2.3189027851994037
180093,2.5176094251667354
101445,2.417626680443664
101063,2.4434867016354205
169206,2.417626680443664
168582,2.2705453729302874
139066,2.2486387068599614
109972,2.4039457442026486
100665,2.2360642497884515
111193,2.200873175481422
124120,2.3189027851994037
105549,2.3189027851994037
118072,2.4895193901446544
138255,2.4895193901446544
111928,2.2360642497884515
130957,2.2360642497884515
144231,2.2360642497884515
122994,2.417626680443664
186458,2.2790449941175055
157112,2.4434867016354205
107539,2.6085830201511766
105081,2.4885643816583043
195593,2.2899736301986717
103343,2.2795508598429595
188741,2.4434867016354205
120022,2.2899736301986717
130694,2.417626680443664
103038,2.6085830201511766
156498,2.3647790190097937
122880,2.5176094251667354
105459,2.4434867016354205
128860,2.4053176098258358
152450,2.417626680443664
173592,2.2486387068599614
133976,2.6528886099247964
180368,2.2899736301986717
128855,2.2937528337870043
157174,2.4434867016354205
114152,2.2360642497884515
113218,2.3647790190097937
126479,2.3894016017508206
150271,2.2277686218919905
188224,2.2360642497884515
173784,2.3189027851994037
122244,2.417626680443664
169900,2.3224958190013942
112752,2.4867706832163976
165998,2.422644422043206
117485,2.417626680443664
114001,2.3189027851994037
111385,2.5176094251667354
170663,2.3224958190013942
123069,2.6085830201511766
135304,2.2360642497884515
164794,2.3189027851994037
103150,2.2899736301986717
138081,2.2360642497884515
193740,2.4302724428877096
178414,2.3189027851994037
103714,2.660754872538016
108292,2.417626680443664
118748,2.660754872538016
156497,2.5176094251667354
144689,2.5176094251667354
159542,2.6528886099247964
149481,2.2795508598429595
121517,2.4053176098258358
100065,2.300996021810829
101228,2.2899736301986717
102094,2.417626680443664
183497,2.3189027851994037
104069,2.422644422043206
102563,2.417626680443664
196211,2.4520784866516183
140142,2.2182899137761005
126157,2.2790449941175055
118184,2.2795508598429595
199142,2.3189027851994037
149368,2.307464322590936
103626,2.5176094251667354
145518,2.5176094251667354
178124,2.417626680443664
126854,2.4434867016354205
115844,2.2360642497884515
179156,2.200873175481422
137368,2.2360642497884515
105206,2.3189027851994037
155008,2.307464322590936
103018,2.2899736301986717
139573,2.6085830201511766
156290,2.4434867016354205
127737,2.2024953628169364
189778,2.5176094251667354
103805,2.2024953628169364
119754,2.200873175481422
162965,2.4434867016354205
112837,2.417626680443664
204782,2.2795508598429595
158926,2.5374682710177434
199566,2.2277686218919905
163014,2.4434867016354205
121178,2.2360642497884515
204252,2.3189027851994037
160911,2.5176094251667354
145593,2.307464322590936
109101,2.5176094251667354
134129,2.417626680443664
130233,2.4434867016354205
101420,2.6085830201511766
103135,2.5176094251667354
104329,2.3189027851994037
147114,2.6085830201511766
203568,2.3189027851994037
162178,2.5176094251667354
194945,2.2899736301986717
196286,2.3894016017508206
103511,2.2277686218919905
195839,2.2795508598429595
129090,2.417626680443664
130878,2.2277686218919905
195113,2.417626680443664
114980,2.4039457442026486
111317,2.417626680443664
133492,2.5176094251667354
163447,2.2899736301986717
131008,2.4434867016354205
119357,2.4434867016354205
159311,2.4053176098258358
100965,2.3189027851994037
158152,2.4795067133140494
101184,2.2277686218919905
135928,2.6085830201511766
116594,2.4867706832163976
182530,2.307464322590936
158962,2.417626680443664
120520,2.6528886099247964
105819,2.2795508598429595
109134,2.5176094251667354
181576,2.2790449941175055
101424,2.6528886099247964
113962,2.417626680443664
168437,2.422644422043206
112812,2.2795508598429595
125960,2.5798787309444475
189278,2.3647790190097937
137163,2.4867706832163976
110508,2.2360642497884515
173185,2.2024953628169364
138075,2.4434867016354205
189623,2.4434867016354205
161447,2.4434867016354205
147537,2.292510058511235
182872,2.3189027851994037
124582,2.2899736301986717
122930,2.417626680443664
153016,2.5176094251667354
160784,2.2976724411698575
132719,2.4434867016354205
135595,2.3202478035838725
126914,2.417626680443664
186958,2.3189027851994037
180010,2.3894016017508206
127063,2.5798787309444475
179365,2.437953810272802
131043,2.3189027851994037
138533,2.4434867016354205
110932,2.339413701021817
174824,2.2795508598429595
108911,2.3189027851994037
133941,2.2937528337870043
201415,2.3189027851994037
192227,2.2795508598429595
122795,2.200873175481422
126152,2.3684097011712244
155669,2.3189027851994037
151644,2.286260352125816
158816,2.2360642497884515
109786,2.4434867016354205
146597,2.3336627024219734
103741,2.277169522998286
119141,2.4053176098258358
173146,2.4723450633636785
180708,2.4434867016354205
160816,2.6528886099247964
177289,2.2024953628169364
160261,2.5176094251667354
101055,2.5176094251667354
179571,2.258201180328195
197767,2.2360642497884515
100659,2.417626680443664
128788,2.5176094251667354
101272,2.200873175481422
103992,2.462644942781919
148041,2.2899736301986717
133085,2.2790449941175055
115608,2.5176094251667354
114772,2.3189027851994037
129473,2.5176094251667354
101766,2.2899736301986717
174673,2.2899736301986717
100370,2.4434867016354205
151282,2.417626680443664
132573,2.5176094251667354
200730,2.3647790190097937
113629,2.3189027851994037
152161,2.2360642497884515
182465,2.336976899200513
118926,2.2277686218919905
170120,2.2937528337870043
101588,2.4434867016354205
102209,2.3189027851994037
160456,2.3189027851994037
129839,2.3189027851994037
109267,2.417626680443664
168006,2.2937528337870043
160621,2.2360642497884515
176785,2.3894016017508206
109036,2.286260352125816
137593,2.6528886099247964
122426,2.2899736301986717
136138,2.3647790190097937
184372,2.417626680443664
102043,2.2360642497884515
134416,2.5176094251667354
126383,2.2795508598429595
104140,2.2028079745053435
160295,2.200873175481422
110448,2.4434867016354205
117234,2.3189027851994037
125123,2.3189027851994037
200096,2.2899736301986717
141967,2.5176094251667354
140420,2.298013057653926
110424,2.2899736301986717
176486,2.3189027851994037
181717,2.586713925909234
103356,2.6085830201511766
117940,2.5176094251667354
100786,2.4434867016354205
176987,2.4536311798647175
104895,2.2937528337870043
101706,2.5176094251667354
202713,2.417626680443664
133422,2.6085830201511766
142772,2.5176094251667354
170766,2.2277686218919905
205389,2.3189027851994037
110907,2.3189027851994037
147663,2.2795508598429595
133564,2.586713925909234
117354,2.5176094251667354
181793,2.417626680443664
117165,2.2790449941175055
141718,2.2360642497884515
150570,2.3964672127598874
130613,2.3894016017508206
132256,2.5176094251667354
164398,2.505140707061887
134826,2.2182899137761005
157065,2.6176181471692272
183039,2.2795508598429595
193650,2.200873175481422
109097,2.3894016017508206
199683,2.4053176098258358
169319,2.2486387068599614
157127,2.417626680443664
204625,2.417626680443664
108633,2.5176094251667354
167122,2.2795508598429595
124366,2.5176094251667354
116214,2.5176094251667354
118415,2.6528886099247964
105717,2.6085830201511766
112638,2.5176094251667354
107797,2.5176094251667354
103098,2.3206356401297343
124742,2.2795508598429595
145873,2.6085830201511766
107357,2.2795508598429595
140054,2.6085830201511766
105626,2.5176094251667354
122765,2.4434867016354205
130640,2.2277686218919905
102456,2.2795508598429595
164001,2.2790449941175055
107473,2.2360642497884515
188139,2.660754872538016
186935,2.2899736301986717
106599,2.417626680443664
173301,2.2277686218919905
104078,2.660754872538016
114657,2.422644422043206
141524,2.3189027851994037
139362,2.3894016017508206
100632,2.2795508598429595
192467,2.2277686218919905
198358,2.3189027851994037
159958,2.1279902387315697
143082,2.2899736301986717
122737,2.4434867016354205
129672,2.3689832099012444
166738,2.3189027851994037
102940,2.2899736301986717
109045,2.2790449941175055
136213,2.3647790190097937
192373,2.2024953628169364
189716,2.200873175481422
126711,2.586713925909234
155806,2.4434867016354205
198637,2.4434867016354205
101971,2.3647790190097937
126605,2.5176094251667354
101966,2.5176094251667354
148699,2.4434867016354205
107965,2.417626680443664
133601,2.6085830201511766
199629,2.5176094251667354
192123,2.390564538585313
100274,2.4434867016354205
149133,2.4885643816583043
162700,2.3510694478818426
127888,2.417626680443664
120053,2.3224958190013942
174981,2.200873175481422
110380,2.3189027851994037
168641,2.4895193901446544
126102,2.5798787309444475
107677,2.526932503990028
136058,2.2937528337870043
142745,2.2360642497884515
197978,2.2795508598429595
145769,2.2360642497884515
137471,2.2795508598429595
157058,2.6085830201511766
183592,2.2795508598429595
171630,2.3189027851994037
148621,2.3224958190013942
134400,2.4178110044638337
110053,2.2899736301986717
171334,2.5176094251667354
145216,2.286260352125816
119623,2.4434867016354205
104089,2.4434867016354205
104925,2.417626680443664
186698,2.286260352125816
173908,2.417626680443664
192054,2.2486387068599614
156281,2.4039457442026486
125872,2.6085830201511766
111209,2.4434867016354205
199937,2.3224958190013942
127417,2.2795508598429595
115799,2.4723450633636785
132973,2.5176094251667354
122603,2.2795508598429595
163897,2.2795508598429595
106030,2.5176094251667354
193407,2.3224958190013942
175098,2.2024953628169364
192473,2.5176094251667354
191744,2.4434867016354205
128638,2.2277686218919905
137725,2.5176094251667354
148530,2.336976899200513
123476,2.2899736301986717
142682,2.3894016017508206
166824,2.4434867016354205
166256,2.6528886099247964
138217,2.2790449941175055
152936,2.307464322590936
158249,2.258201180328195
100725,2.2360642497884515
106366,2.298013057653926
113615,2.6528886099247964
196890,2.6528886099247964
122981,2.4178110044638337
115369,2.417626680443664
195383,2.6528886099247964
109943,2.2486387068599614
125896,2.3647790190097937
177103,2.2300295780944044
